priority,graph_name,chart_type,source_file,status,detected_columns_or_asset,reason,suggested_output_filename
2,Performance stability across random seeds,point/bar with mean and standard deviation,results/Rice/Centralized/ResNet18/seed2026/metrics.json,Ready if at least two seeds exist,"classification_report.0_NOR.precision, classification_report.0_NOR.recall, classification_report.0_NOR.support, classification_report.1_F&S.precision, classification_report.1_F&S.recall, classification_report.1_F&S.support, classification_report.2_SD.precision, classification_report.2_SD.recall, classification_report.2_SD.support, classification_report.3_MY.precision, classification_report.3_MY.recall, classification_report.3_MY.support, classification_report.4_AP.precision, classification_report.4_AP.recall, classification_report.4_AP.support, classification_report.5_BN.precision, classification_report.5_BN.recall, classification_report.5_BN.support, classification_report.6_UN.precision, classification_report.6_UN.recall, classification_report.6_UN.support, classification_report.7_IM.precision, classification_report.7_IM.recall, classification_report.7_IM.support, classification_report.accuracy, classification_report.macro avg.precision, classification_report.macro avg.recall, classification_report.macro avg.support, classification_report.weighted avg.precision, classification_report.weighted avg.recall, classification_report.weighted avg.support, seed, test.accuracy, test.balanced_accuracy, test.loss, test.macro_f1, training.best_validation_macro_f1, training.total_seconds",Demonstrates reproducibility and prevents one favorable run from being treated as the full result.,metrics_seed_stability.png
2,Performance stability across random seeds,point/bar with mean and standard deviation,results/Rice/Centralized/ResNet18/seed42/metrics.json,Ready if at least two seeds exist,"classification_report.0_NOR.precision, classification_report.0_NOR.recall, classification_report.0_NOR.support, classification_report.1_F&S.precision, classification_report.1_F&S.recall, classification_report.1_F&S.support, classification_report.2_SD.precision, classification_report.2_SD.recall, classification_report.2_SD.support, classification_report.3_MY.precision, classification_report.3_MY.recall, classification_report.3_MY.support, classification_report.4_AP.precision, classification_report.4_AP.recall, classification_report.4_AP.support, classification_report.5_BN.precision, classification_report.5_BN.recall, classification_report.5_BN.support, classification_report.6_UN.precision, classification_report.6_UN.recall, classification_report.6_UN.support, classification_report.7_IM.precision, classification_report.7_IM.recall, classification_report.7_IM.support, classification_report.accuracy, classification_report.macro avg.precision, classification_report.macro avg.recall, classification_report.macro avg.support, classification_report.weighted avg.precision, classification_report.weighted avg.recall, classification_report.weighted avg.support, seed, test.accuracy, test.balanced_accuracy, test.loss, test.macro_f1, training.best_validation_macro_f1, training.total_seconds",Demonstrates reproducibility and prevents one favorable run from being treated as the full result.,metrics_seed_stability.png
2,Performance stability across random seeds,point/bar with mean and standard deviation,results/Rice/DDP/ResNet18/Final/evaluation/evaluation_metrics.json,Ready if at least two seeds exist,"checkpoint_metadata.arguments.seed, checkpoint_metadata.validation_metrics.accuracy, checkpoint_metadata.validation_metrics.balanced_accuracy, checkpoint_metadata.validation_metrics.macro_f1, results.test.accuracy, results.test.balanced_accuracy, results.test.evaluation_seconds, results.test.macro_f1, results.test.per_class.precision, results.test.per_class.recall, results.test.per_class.support, results.validation.accuracy, results.validation.balanced_accuracy, results.validation.evaluation_seconds, results.validation.macro_f1, results.validation.per_class.precision, results.validation.per_class.recall, results.validation.per_class.support",Demonstrates reproducibility and prevents one favorable run from being treated as the full result.,evaluation_metrics_seed_stability.png
2,Performance stability across random seeds,point/bar with mean and standard deviation,results/Rice/Federated/FedAvg/IID/ResNet18/evaluation/evaluation_metrics.json,Ready if at least two seeds exist,"checkpoint_metadata.arguments.seed, checkpoint_metadata.validation_metrics.accuracy, checkpoint_metadata.validation_metrics.balanced_accuracy, checkpoint_metadata.validation_metrics.macro_f1, results.test.accuracy, results.test.balanced_accuracy, results.test.evaluation_seconds, results.test.macro_f1, results.test.per_class.precision, results.test.per_class.recall, results.test.per_class.support, results.validation.accuracy, results.validation.balanced_accuracy, results.validation.evaluation_seconds, results.validation.macro_f1, results.validation.per_class.precision, results.validation.per_class.recall, results.validation.per_class.support",Demonstrates reproducibility and prevents one favorable run from being treated as the full result.,evaluation_metrics_seed_stability.png
2,Performance stability across random seeds,point/bar with mean and standard deviation,results/Rice/Federated/FedAvg/NonIID_alpha0p5/ResNet18/evaluation/evaluation_metrics.json,Ready if at least two seeds exist,"checkpoint_metadata.arguments.seed, checkpoint_metadata.validation_metrics.accuracy, checkpoint_metadata.validation_metrics.balanced_accuracy, checkpoint_metadata.validation_metrics.macro_f1, results.test.accuracy, results.test.balanced_accuracy, results.test.evaluation_seconds, results.test.macro_f1, results.test.per_class.precision, results.test.per_class.recall, results.test.per_class.support, results.validation.accuracy, results.validation.balanced_accuracy, results.validation.evaluation_seconds, results.validation.macro_f1, results.validation.per_class.precision, results.validation.per_class.recall, results.validation.per_class.support",Demonstrates reproducibility and prevents one favorable run from being treated as the full result.,evaluation_metrics_seed_stability.png
2,Performance stability across random seeds,point/bar with mean and standard deviation,results/Rice/SupportingEvidence/ResNet18Proof/metrics.json,Ready if at least two seeds exist,"classification_report.0_NOR.precision, classification_report.0_NOR.recall, classification_report.0_NOR.support, classification_report.1_F&S.precision, classification_report.1_F&S.recall, classification_report.1_F&S.support, classification_report.2_SD.precision, classification_report.2_SD.recall, classification_report.2_SD.support, classification_report.3_MY.precision, classification_report.3_MY.recall, classification_report.3_MY.support, classification_report.4_AP.precision, classification_report.4_AP.recall, classification_report.4_AP.support, classification_report.5_BN.precision, classification_report.5_BN.recall, classification_report.5_BN.support, classification_report.6_UN.precision, classification_report.6_UN.recall, classification_report.6_UN.support, classification_report.7_IM.precision, classification_report.7_IM.recall, classification_report.7_IM.support, classification_report.accuracy, classification_report.macro avg.precision, classification_report.macro avg.recall, classification_report.macro avg.support, classification_report.weighted avg.precision, classification_report.weighted avg.recall, classification_report.weighted avg.support, seed, test.accuracy, test.balanced_accuracy, test.loss, test.macro_f1, training.best_validation_macro_f1, training.total_seconds",Demonstrates reproducibility and prevents one favorable run from being treated as the full result.,metrics_seed_stability.png
2,Performance stability across random seeds,point/bar with mean and standard deviation,results/Rice/SupportingEvidence/ResNet18Proof/metrics_seed123.json,Ready if at least two seeds exist,"classification_report.0_NOR.precision, classification_report.0_NOR.recall, classification_report.0_NOR.support, classification_report.1_F&S.precision, classification_report.1_F&S.recall, classification_report.1_F&S.support, classification_report.2_SD.precision, classification_report.2_SD.recall, classification_report.2_SD.support, classification_report.3_MY.precision, classification_report.3_MY.recall, classification_report.3_MY.support, classification_report.4_AP.precision, classification_report.4_AP.recall, classification_report.4_AP.support, classification_report.5_BN.precision, classification_report.5_BN.recall, classification_report.5_BN.support, classification_report.6_UN.precision, classification_report.6_UN.recall, classification_report.6_UN.support, classification_report.7_IM.precision, classification_report.7_IM.recall, classification_report.7_IM.support, classification_report.accuracy, classification_report.macro avg.precision, classification_report.macro avg.recall, classification_report.macro avg.support, classification_report.weighted avg.precision, classification_report.weighted avg.recall, classification_report.weighted avg.support, seed, test.accuracy, test.balanced_accuracy, test.loss, test.macro_f1, training.best_validation_macro_f1, training.total_seconds",Demonstrates reproducibility and prevents one favorable run from being treated as the full result.,metrics_seed123_seed_stability.png
2,Performance stability across random seeds,point/bar with mean and standard deviation,results/Rice/SupportingEvidence/ResNet18Proof/metrics_seed2026.json,Ready if at least two seeds exist,"classification_report.0_NOR.precision, classification_report.0_NOR.recall, classification_report.0_NOR.support, classification_report.1_F&S.precision, classification_report.1_F&S.recall, classification_report.1_F&S.support, classification_report.2_SD.precision, classification_report.2_SD.recall, classification_report.2_SD.support, classification_report.3_MY.precision, classification_report.3_MY.recall, classification_report.3_MY.support, classification_report.4_AP.precision, classification_report.4_AP.recall, classification_report.4_AP.support, classification_report.5_BN.precision, classification_report.5_BN.recall, classification_report.5_BN.support, classification_report.6_UN.precision, classification_report.6_UN.recall, classification_report.6_UN.support, classification_report.7_IM.precision, classification_report.7_IM.recall, classification_report.7_IM.support, classification_report.accuracy, classification_report.macro avg.precision, classification_report.macro avg.recall, classification_report.macro avg.support, classification_report.weighted avg.precision, classification_report.weighted avg.recall, classification_report.weighted avg.support, seed, test.accuracy, test.balanced_accuracy, test.loss, test.macro_f1, training.best_validation_macro_f1, training.total_seconds",Demonstrates reproducibility and prevents one favorable run from being treated as the full result.,metrics_seed2026_seed_stability.png
2,Performance stability across random seeds,point/bar with mean and standard deviation,results/Wheat/Centralized/ResNet18/GroupedV2_FullInverseWeights/metrics.json,Ready if at least two seeds exist,"results.test.accuracy, results.test.balanced_accuracy, results.test.classification_report.Black Germ.precision, results.test.classification_report.Black Germ.recall, results.test.classification_report.Black Germ.support, results.test.classification_report.Broken.precision, results.test.classification_report.Broken.recall, results.test.classification_report.Broken.support, results.test.classification_report.Fusarium.precision, results.test.classification_report.Fusarium.recall, results.test.classification_report.Fusarium.support, results.test.classification_report.Insect.precision, results.test.classification_report.Insect.recall, results.test.classification_report.Insect.support, results.test.classification_report.Moldy.precision, results.test.classification_report.Moldy.recall, results.test.classification_report.Moldy.support, results.test.classification_report.Sound.precision, results.test.classification_report.Sound.recall, results.test.classification_report.Sound.support, results.test.classification_report.Spotted.precision, results.test.classification_report.Spotted.recall, results.test.classification_report.Spotted.support, results.test.classification_report.Sprouted.precision, results.test.classification_report.Sprouted.recall, results.test.classification_report.Sprouted.support, results.test.classification_report.accuracy, results.test.classification_report.macro avg.precision, results.test.classification_report.macro avg.recall, results.test.classification_report.macro avg.support, results.test.classification_report.weighted avg.precision, results.test.classification_report.weighted avg.recall, results.test.classification_report.weighted avg.support, results.test.loss, results.test.macro_f1, results.test_07.accuracy, results.test_07.balanced_accuracy, results.test_07.classification_report.Black Germ.precision, results.test_07.classification_report.Black Germ.recall, results.test_07.classification_report.Black Germ.support, results.test_07.classification_report.Broken.precision, results.test_07.classification_report.Broken.recall, results.test_07.classification_report.Broken.support, results.test_07.classification_report.Fusarium.precision, results.test_07.classification_report.Fusarium.recall, results.test_07.classification_report.Fusarium.support, results.test_07.classification_report.Insect.precision, results.test_07.classification_report.Insect.recall, results.test_07.classification_report.Insect.support, results.test_07.classification_report.Moldy.precision, results.test_07.classification_report.Moldy.recall, results.test_07.classification_report.Moldy.support, results.test_07.classification_report.Sound.precision, results.test_07.classification_report.Sound.recall, results.test_07.classification_report.Sound.support, results.test_07.classification_report.Spotted.precision, results.test_07.classification_report.Spotted.recall, results.test_07.classification_report.Spotted.support, results.test_07.classification_report.Sprouted.precision, results.test_07.classification_report.Sprouted.recall, results.test_07.classification_report.Sprouted.support, results.test_07.classification_report.accuracy, results.test_07.classification_report.macro avg.precision, results.test_07.classification_report.macro avg.recall, results.test_07.classification_report.macro avg.support, results.test_07.classification_report.weighted avg.precision, results.test_07.classification_report.weighted avg.recall, results.test_07.classification_report.weighted avg.support, results.test_07.loss, results.test_07.macro_f1, results.validation.accuracy, results.validation.balanced_accuracy, results.validation.classification_report.Black Germ.precision, results.validation.classification_report.Black Germ.recall, results.validation.classification_report.Black Germ.support, results.validation.classification_report.Broken.precision, results.validation.classification_report.Broken.recall, results.validation.classification_report.Broken.support, results.validation.classification_report.Fusarium.precision, results.validation.classification_report.Fusarium.recall, results.validation.classification_report.Fusarium.support, results.validation.classification_report.Insect.precision, results.validation.classification_report.Insect.recall, results.validation.classification_report.Insect.support, results.validation.classification_report.Moldy.precision, results.validation.classification_report.Moldy.recall, results.validation.classification_report.Moldy.support, results.validation.classification_report.Sound.precision, results.validation.classification_report.Sound.recall, results.validation.classification_report.Sound.support, results.validation.classification_report.Spotted.precision, results.validation.classification_report.Spotted.recall, results.validation.classification_report.Spotted.support, results.validation.classification_report.Sprouted.precision, results.validation.classification_report.Sprouted.recall, results.validation.classification_report.Sprouted.support, results.validation.classification_report.accuracy, results.validation.classification_report.macro avg.precision, results.validation.classification_report.macro avg.recall, results.validation.classification_report.macro avg.support, results.validation.classification_report.weighted avg.precision, results.validation.classification_report.weighted avg.recall, results.validation.classification_report.weighted avg.support, results.validation.loss, results.validation.macro_f1, seed, training.best_validation_macro_f1, training.total_seconds",Demonstrates reproducibility and prevents one favorable run from being treated as the full result.,metrics_seed_stability.png
2,Performance stability across random seeds,point/bar with mean and standard deviation,results/Wheat/Centralized/ResNet18/GroupedV3_SqrtWeights/metrics.json,Ready if at least two seeds exist,"results.test.accuracy, results.test.balanced_accuracy, results.test.classification_report.Black Germ.precision, results.test.classification_report.Black Germ.recall, results.test.classification_report.Black Germ.support, results.test.classification_report.Broken.precision, results.test.classification_report.Broken.recall, results.test.classification_report.Broken.support, results.test.classification_report.Fusarium.precision, results.test.classification_report.Fusarium.recall, results.test.classification_report.Fusarium.support, results.test.classification_report.Insect.precision, results.test.classification_report.Insect.recall, results.test.classification_report.Insect.support, results.test.classification_report.Moldy.precision, results.test.classification_report.Moldy.recall, results.test.classification_report.Moldy.support, results.test.classification_report.Sound.precision, results.test.classification_report.Sound.recall, results.test.classification_report.Sound.support, results.test.classification_report.Spotted.precision, results.test.classification_report.Spotted.recall, results.test.classification_report.Spotted.support, results.test.classification_report.Sprouted.precision, results.test.classification_report.Sprouted.recall, results.test.classification_report.Sprouted.support, results.test.classification_report.accuracy, results.test.classification_report.macro avg.precision, results.test.classification_report.macro avg.recall, results.test.classification_report.macro avg.support, results.test.classification_report.weighted avg.precision, results.test.classification_report.weighted avg.recall, results.test.classification_report.weighted avg.support, results.test.loss, results.test.macro_f1, results.test_07.accuracy, results.test_07.balanced_accuracy, results.test_07.classification_report.Black Germ.precision, results.test_07.classification_report.Black Germ.recall, results.test_07.classification_report.Black Germ.support, results.test_07.classification_report.Broken.precision, results.test_07.classification_report.Broken.recall, results.test_07.classification_report.Broken.support, results.test_07.classification_report.Fusarium.precision, results.test_07.classification_report.Fusarium.recall, results.test_07.classification_report.Fusarium.support, results.test_07.classification_report.Insect.precision, results.test_07.classification_report.Insect.recall, results.test_07.classification_report.Insect.support, results.test_07.classification_report.Moldy.precision, results.test_07.classification_report.Moldy.recall, results.test_07.classification_report.Moldy.support, results.test_07.classification_report.Sound.precision, results.test_07.classification_report.Sound.recall, results.test_07.classification_report.Sound.support, results.test_07.classification_report.Spotted.precision, results.test_07.classification_report.Spotted.recall, results.test_07.classification_report.Spotted.support, results.test_07.classification_report.Sprouted.precision, results.test_07.classification_report.Sprouted.recall, results.test_07.classification_report.Sprouted.support, results.test_07.classification_report.accuracy, results.test_07.classification_report.macro avg.precision, results.test_07.classification_report.macro avg.recall, results.test_07.classification_report.macro avg.support, results.test_07.classification_report.weighted avg.precision, results.test_07.classification_report.weighted avg.recall, results.test_07.classification_report.weighted avg.support, results.test_07.loss, results.test_07.macro_f1, results.validation.accuracy, results.validation.balanced_accuracy, results.validation.classification_report.Black Germ.precision, results.validation.classification_report.Black Germ.recall, results.validation.classification_report.Black Germ.support, results.validation.classification_report.Broken.precision, results.validation.classification_report.Broken.recall, results.validation.classification_report.Broken.support, results.validation.classification_report.Fusarium.precision, results.validation.classification_report.Fusarium.recall, results.validation.classification_report.Fusarium.support, results.validation.classification_report.Insect.precision, results.validation.classification_report.Insect.recall, results.validation.classification_report.Insect.support, results.validation.classification_report.Moldy.precision, results.validation.classification_report.Moldy.recall, results.validation.classification_report.Moldy.support, results.validation.classification_report.Sound.precision, results.validation.classification_report.Sound.recall, results.validation.classification_report.Sound.support, results.validation.classification_report.Spotted.precision, results.validation.classification_report.Spotted.recall, results.validation.classification_report.Spotted.support, results.validation.classification_report.Sprouted.precision, results.validation.classification_report.Sprouted.recall, results.validation.classification_report.Sprouted.support, results.validation.classification_report.accuracy, results.validation.classification_report.macro avg.precision, results.validation.classification_report.macro avg.recall, results.validation.classification_report.macro avg.support, results.validation.classification_report.weighted avg.precision, results.validation.classification_report.weighted avg.recall, results.validation.classification_report.weighted avg.support, results.validation.loss, results.validation.macro_f1, seed, training.best_validation_macro_f1, training.total_seconds",Demonstrates reproducibility and prevents one favorable run from being treated as the full result.,metrics_seed_stability.png
2,Performance stability across random seeds,point/bar with mean and standard deviation,streamlit-ui/streamlit-ui/data/experiment_results.csv,Ready if at least two seeds exist,"accuracy, architecture, macro_f1, method, seed",Demonstrates reproducibility and prevents one favorable run from being treated as the full result.,experiment_results_seed_stability.png
